 REP CMDT, CMDT Code, CMDT - Commodity
6800,681401,"LAMINATED MICA SHEETS, NOS"
6800,681500,"GRAPHITE STONE, NOS"
6800,681501,"MINERALS, NATURAL, NOS"
6800,681502,"MINERAL POWDER, NOS"
6800,681503,"FIRE CLAYS, NOS;"
6800,681700,"GASKETS, NOS"
6900,690000,CERAMIC PRODUCTS
6900,690001,"CERAMICS HEATER, NOS"
6900,690003,"PORCELAINWARE, NOS"
6900,690004,"VASES, CERAMIC AND PORCELAINE, NOS"
6900,690005,"CERAMICS, NOS"
6900,690006,"POTTERY, NOS"
6900,690007,"PORCELAIN INSULATORS, NOS"
6900,690008,"CERAMIC ELEPHANT PEDESTAL, PET ANIMALS VASES; NOS"
6900,690009,"CERAMICWARE, NOS:"
6900,690011,"EARTHENWARE, NOS:"
6900,690012,"MUGS, NOS"
6900,690014,"ACOUSTICAL CEILING TILE, WITH SUSPENSION GRID, NOS"
6900,690015,"ACOUSTICAL CEILING TILE, NOS"
6900,690016,"CERAMIC ARTICLES, NOS"
6900,690017,"CERAMICWARE, NOS: HONEYCOMB, NOS"
6900,690018,"CERAMIC FIBER, NOS"
6900,690019,"INSULATION MATERIAL, NOS: TILE PLATE FOR BURNER, NOS"
6900,690022,TABLEWARE AND ORNAMENTS; NOS
6900,690024,"CERAMIC MUGS, NOS"
6900,690025,"CERAMICWARE, NOS: MUGS, POTS, SAUCER; NOS"
6900,690100,"TARRACOTA TILES, NOS"
6900,690101,"CERAMIC TILES, NOS"
6900,690102,"CERAMIC BRICKS, NOS"
6900,690200,"REFRACTORY MATERIALS, NOS: BRICKS AND ACCESSORIES; NOS"
6900,690201,FIRE BRICKS AND SHAPES; NOS
6900,690300,"STATION POST INSULATORS, NOS"
6900,690301,"REFRACTORY AND HEAT INSULATORS, NOS"
6900,690400,"TERRA COTTA, NOS"
6900,690401,"FLOOR TILE, CERAMIC, NOS"
6900,690500,"ROOFING TILES, NOS"
6900,690900,"CHINAWARE, PORCELAINWARE, EARTHENWARE; NOS"
6900,690901,"CERAMIC FILTERS, NOS"
6900,691000,"CERAMICS, PORCELAIN, NOS"
6900,691001,"BATHROOM BASIN, NOS"
6900,691002,"BATHROOM FIXTURES, NOS"
6900,691003,"CERAMIC SANITARYWARE, NOS"
6900,691004,CHINA AND PORCELAIN; NOS
6900,691100,"CERAMIC BOWL, NOS"
6900,691101,"PORCELAIN PLATE, NOS"
6900,691102,"TERRACOTTA POTS, NOS"
6900,691103,"DINNER SETS, PORCELAIN, NOS"
6900,691104,"TERRACOTTA JARS, BOWLS; NOS"
6900,691105,"PORCELAIN DINNER SETS, NOS:"
6900,691106,PORCELAIN POTS; NOS
6900,691107,"CERAMIC DISH, NOS"
6900,691200,"CHINA CERAMICS, NOS"
6900,691300,"PORCELAIN DOLLS, NOS"
6900,691301,PORCELAIN AND CEMENT STATUES; NOS
6900,691400,"POLYRESIN POTTERY, NOS"
6900,691401,"CLOCKS AND WATCHES, PORCELAIN; NOS"
6900,691402,"CERAMICWARE LAMP, NOS"
6900,691403,"PORCELAIN FLOWER POT, NOS"
6900,691404,"BALLS, CERAMIC, NOS"
6900,691410,"POLYRESIN VASE, NOS;"
6900,691411,"TABLEWARE, NOS"
6900,691412,"VASES, NOS;"
6900,691413,"GARDEN ORNAMENT, NOS"
6900,691414,"POLYRESINWARE, NOS;"
6900,691415,"GARDEN DECORATIONS AND ACCESSORIES, NOS"
6900,691416,"PATIO DECORATIONS AND ACCESSORIES, NOS"
6900,691418,"FOUNTAIN AND PEDESTAL, NOS"
6900,691419,"ACRYLIC, NOS"
6900,691420,"TEA POTS, NOS"
6900,691422,"CHINA CLAY/TERRA COTTA, NOS;"
6900,691423,"CERAMIC POTS, NOS;"
6900,691424,"ORNAMENTS, NOS;"
6900,691426,"POLLYRESIN PELLETS, NOS;"
7000,700000,GLASS AND GLASSWARE
7000,700001,"PANEL GLASS PARTS FOR COLOR PICTURE TUBES, NOS"
7000,700002,"GLASS, NOS"
7000,700005,"GLASSWARE, NOS:"
7000,700006,"CRYSTALWARE, NOS"
7000,700007,"GLASS CUP, NOS"
7000,700008,"GLASS SHEETS, NOS"
7000,700009,"ARTIFICIAL JEWERLY, NOS;"
