,hs6,naics
64602,102904,112990
64625,105190,1123XX
64626,105920,1123XX
64627,105930,1123XX
64629,106001,112990
64630,106003,112930
64631,106005,112990
64634,106005,112910
64635,106005,112930
64729,207320,311615
64730,207330,311615
64731,207340,311615
64732,207350,311615
64733,207360,311615
64736,208200,311615
64737,208902,311615
64739,208904,311615
64740,209000,311611
64747,210902,311615
64748,210904,311611
64749,301100,112511
64756,302120,112511
64757,302120,114111
64780,302400,114111
64781,302500,114111
64783,302610,114111
64784,302620,114111
64785,302630,114111
64786,302640,114111
64787,302650,114111
64789,302660,114111
64790,302691,114111
64792,302692,114111
64807,302694,114111
64814,302702,114111
64815,303100,114111
64821,303210,114111
64822,303220,114111
64838,303500,114111
64839,303600,114111
64841,303710,114111
64842,303720,114111
64844,303730,114111
64845,303740,114111
64846,303750,114111
64848,303760,114111
64849,303770,114111
64850,303780,114111
64851,303792,114111
64865,303794,114111
64875,303802,114111
64881,304101,114111
64886,304103,114111
64904,304202,114111
64927,304205,114111
64940,305306,311711
64968,305102,311711
64969,305104,311711
64970,305202,311711
64971,305204,311711
64974,305302,311711
64975,305304,311711
64978,305410,311711
64979,305420,311711
64982,305492,311711
64983,305494,311711
64985,305510,311711
64988,305612,311711
64989,305614,311711
64990,305620,311711
64999,305632,311711
65000,305634,311711
65002,305636,311711
65003,305691,311711
65009,305692,311711
65010,305693,311711
65012,305694,311711
65013,305695,311711
65014,305696,311711
65039,306220,112512
65083,401300,311511
65086,401302,311511
65087,401304,311511
65088,401305,311511
65089,401307,311511
65167,405201,311512
65168,405202,311512
65169,405203,311512
65170,405204,311512
65171,405205,311512
65172,405206,311512
65173,405207,311512
65246,407000,311999
65295,505100,990000
65341,407000,1123XX
65357,503000,990000
65372,509000,114119
65408,603103,111422
65409,603106,111422
65419,712304,311423
65440,711100,311421
65445,711300,311421
65448,711904,311421
65450,712202,311211
65452,712301,311423
65453,712302,311423
65457,712904,311211
65476,120500,111120
65495,802502,111335
65514,714202,111219
65516,714902,111219
65517,714904,111219
65533,802400,111335
65534,802504,111335
65546,803002,111339
65547,803002,311423
65548,803003,111339
65573,100700,111199
65576,100820,111199
65581,110210,311211
65583,110230,311212
65589,110312,311211
65592,110314,311212
65594,110321,311211
65595,110329,311211
65596,110411,311230
65597,110412,311230
65598,110419,311230
65599,110421,311230
65600,110422,311230
65601,110423,311230
65602,110429,311230
65606,110620,311423
65607,110630,311423
65621,110900,311221
65623,120100,111110
65624,100190,111140
65627,120210,111992
65633,120220,111992
65665,805302,111320
65666,805304,111320
65691,808202,111339
65692,808204,111339
65694,809200,111339
65697,160412,311711
65739,812200,311421
65740,904202,311942
65781,904204,311942
65782,904206,311942
65785,904207,311942
65787,904208,311942
65788,905000,111339
65789,906100,111998
65791,907000,311942
65792,908100,311942
65793,908202,311942
65794,908204,311942
65795,908300,311942
65796,909100,311942
65797,909200,311942
65798,910402,111998
65799,910403,311942
65800,910404,311942
65801,910500,311942
65811,100200,111199
65812,100300,111199
65815,100400,111199
65826,120710,111120
65827,120720,111920
65834,120792,111199
65836,120810,311222
65837,120890,311223
65838,120911,111991
65839,120919,111219
65857,120926,111998
65895,120999,111219
65903,121110,113210
65917,121210,113210
65918,121220,114119
65919,281122,325188
65920,121230,111339
65922,121292,111930
65941,130213,311930
65960,140210,113210
65961,140290,113210
65963,140310,111998
65964,140390,113210
65967,140410,111998
65969,140420,311223
65971,150100,311611
65972,150100,311613
65975,150200,311611
65976,150200,311613
65987,150510,313312
65988,150590,325199
65990,150710,311222
65992,150790,311222
65994,150810,311223
65995,150890,311223
65996,150910,311223
65997,151530,311223
65999,150990,311223
66001,151000,311223
66005,151110,311223
66006,151190,311223
66007,151211,311223
66009,151219,311223
66011,151221,311223
66012,151229,311223
66014,151311,311223
66015,151319,311223
66016,151321,311223
66018,151329,311223
66019,151410,311223
66022,151490,311223
66027,151511,311223
66028,151519,311223
66033,151540,311223
66034,151550,311223
66035,151560,311223
66036,151590,311223
66037,250900,212319
66061,151800,311223
66067,152190,325998
66078,160210,311422
66113,160290,311615
66116,160300,311711
66118,190240,311999
66120,160411,311711
66132,160413,311711
66137,160414,311711
66146,252700,212399
66148,160415,311711
66149,160416,311711
66153,160419,311711
66162,160420,311711
66175,160430,311711
66191,160520,311711
66192,160520,114111
66193,160520,114112
66199,160530,311711
66205,160540,311711
66208,160590,311711
66210,200980,311421
66222,170111,31131X
66280,200120,311421
66290,190120,311822
66297,253040,212393
66301,180310,311320
66302,180320,311320
66303,180400,311320
66304,180500,311320
66305,180610,311320
66320,180620,311320
66324,190190,312120
66351,180631,311320
66353,180632,311320
66366,180690,311320
66406,190211,311823
66414,270730,325192
66421,283691,325188
66442,190219,311823
66452,190230,311999
66461,190490,311999
66465,190530,31181X
66473,190590,311999
66502,200320,311421
66508,282300,325131
66542,282410,325131
66555,200590,311421
66597,284420,325188
66644,200892,311230
66645,200892,311421
66680,200920,311421
66681,200920,311411
66683,200930,311421
66686,200930,311411
66691,200940,311421
66692,200940,311411
66696,200960,311421
66697,200960,311411
66699,200970,311411
66700,200970,311421
66731,282420,325131
66743,210330,311942
66747,240391,312229
66755,210410,311711
66766,210610,311222
66910,220890,311930
66928,220900,311999
66933,230220,311212
66939,230250,311423
66946,230400,311222
66947,230500,311223
66948,230610,311223
66949,270740,325192
66950,230620,311223
66951,230630,311223
66952,230640,311223
66953,230650,311223
66955,230660,311223
66956,230670,311221
66958,230690,311223
66960,230810,113210
66961,230890,311223
66962,230890,311119
66963,230890,311411
67016,252400,212399
67075,280130,325188
67081,283699,325188
67117,251311,212399
67139,240210,312229
67145,240220,312221
67149,240290,312221
67150,240310,312229
67151,251319,327910
67178,240399,312229
67197,250300,325188
67204,251810,212319
67207,250621,212311
67208,250629,212311
67210,250820,212325
67216,251110,327992
67230,251621,212311
67231,251622,212311
67234,251710,212322
67254,252810,212391
67255,252890,212391
67270,260120,327992
67324,261800,331111
67325,261900,331111
67327,262011,331419
67328,262019,331419
67334,262020,331419
67339,262030,331419
67344,262040,331419
67346,262050,331419
67347,262090,331419
67362,262100,910000
67366,270120,324110
67367,270210,212112
67368,270220,212112
67370,270400,331111
67374,270500,331111
67375,270600,331111
67376,270710,325192
67377,270720,325192
67379,270750,325192
67380,270760,325192
67382,270791,325192
67383,270799,325192
67388,270810,325192
67389,270820,325192
67404,281123,325188
67423,271000,211112
67428,280511,325188
67429,280519,325188
67431,271111,211111
67457,271410,212399
67461,280110,325181
67462,280120,325188
67464,280200,325188
67465,280300,325182
67474,280450,331419
67475,280461,331419
67476,280469,331419
67478,280470,325188
67479,280480,325188
67480,280490,331419
67481,280530,325188
67482,280540,325188
67483,280610,325188
67484,280620,325188
67485,280700,325188
67487,280800,325188
67488,280910,325188
67490,282490,325131
67494,281000,325188
67495,281111,325188
67496,281119,325188
67502,281210,325188
67505,281290,325188
67506,281310,325188
67507,281390,325188
67512,281511,325181
67513,281512,325181
67514,281520,325181
67515,281530,325181
67516,281610,325188
67517,281620,325188
67518,281630,325188
67519,281700,325188
67522,281820,331311
67523,281830,325188
67524,281910,325188
67525,281990,325188
67526,282010,325188
67527,282090,325188
67528,282110,325131
67533,282110,325188
67534,282120,325131
67535,282200,325188
67536,282510,325188
67537,282520,325188
67538,282530,325188
67544,282560,325188
67545,282570,325188
67546,282580,325131
67551,282611,325188
67553,282612,325188
67554,282619,325188
67555,282620,325188
67556,282630,325188
67557,282690,325188
67558,282710,325188
67559,282720,325188
67560,282731,325188
67561,282732,325188
67562,282733,325188
67563,282734,325188
67564,282735,325188
67565,282741,325188
67566,282749,325188
67568,282751,325188
67569,282759,325188
67571,282760,325188
67574,282810,325188
67575,282890,325188
67576,282911,325188
67577,282919,325188
67578,282990,325188
67580,283020,325188
67582,283030,325188
67583,283090,325188
67585,290341,325120
67587,283190,325188
67588,283210,325188
67589,283220,325188
67590,283230,325188
67592,283311,325188
67595,283319,325188
67596,283321,325188
67597,283322,325188
67598,283323,325188
67599,283324,325188
67600,283325,325188
67601,283326,325188
67602,283327,325188
67603,283329,325188
67607,283330,325188
67608,283340,325188
67610,283410,325188
67612,283421,325188
67613,283422,325188
67616,283510,325188
67617,283522,325188
67618,283523,325188
67619,283524,325188
67620,283525,325188
67621,283526,325188
67622,283529,325188
67625,283531,325188
67626,283539,325188
67628,283610,325311
67629,283630,325181
67630,283640,325181
67632,283650,325188
67633,283660,325188
67635,283692,325188
67637,283711,325188
67638,283719,325188
67644,283800,325188
67645,283911,325188
67646,283919,325188
67647,283920,325188
67648,283990,325188
67649,284011,325188
67650,284019,325188
67651,284020,325188
67652,284030,325188
67654,284110,325188
67655,284120,325131
67656,284130,325188
67657,284140,325188
67658,284150,325188
67659,284161,325188
67660,284169,325188
67661,284170,325188
67663,284180,325188
67666,284190,325188
67670,284210,325188
67671,284290,325188
67672,284310,325188
67673,284321,325188
67674,284329,325188
67675,284330,325188
67676,284390,325188
67677,284410,325188
67684,284430,325188
67690,284440,325188
67693,284450,325188
67694,284510,325188
67695,284590,325188
67696,284610,325188
67697,284690,325188
67701,284700,325188
67702,284800,325188
67704,284910,325188
67711,285000,325188
67717,285100,325188
67734,290211,325192
67735,290219,325192
67739,290241,325192
67740,290242,325192
67741,290243,325192
67743,290250,325192
67744,290260,325192
67745,290270,325192
67746,290290,325192
67759,290316,325199
67766,290330,325199
67772,290342,325120
67773,290343,325120
67774,290344,325120
67776,290345,325120
67778,290346,325120
67779,290347,325199
67780,290349,325199
67781,290349,325120
67783,290351,325199
67784,290359,325199
67795,290362,325199
67837,290515,325199
67864,290550,325199
67870,290614,325199
67879,290712,325192
67880,290713,325192
67881,290714,325192
67889,290722,325192
67891,290723,325192
67892,290729,325192
67896,290730,325199
67897,290810,325199
67904,290820,325199
67909,290890,325199
67934,290942,325199
67947,293010,325199
67965,291213,325199
67974,291230,325199
67990,293390,325199
67993,291421,325199
68023,291523,325199
68029,291534,325199
68030,291535,325199
68056,291590,325411
68092,291635,325199
68100,291639,325411
68127,291731,325199
68136,291739,325192
68162,291821,325192
68164,291822,325411
68167,291823,325192
68169,292143,325192
68185,291890,325199
68192,291890,325411
68194,292142,325192
68198,291900,325199
68203,292010,325199
68230,292141,325192
68239,292142,325132
68251,292144,325192
68255,292145,325192
68261,292149,325192
68262,292149,325132
68268,292151,325192
68272,292159,325192
68289,292221,325192
68293,292222,325192
68296,292229,325132
68297,292229,325192
68308,292230,325192
68324,292249,325411
68336,292250,325192
68362,292422,325199
68377,292429,325132
68397,292520,325199
68399,292520,325411
68425,292700,325132
68432,292800,325411
68442,293100,325199
68447,293430,325411
68448,293949,325411
68454,293229,325199
68479,293100,325411
68496,293221,325199
68498,293229,325411
68518,293299,325411
68520,293311,325199
68532,293351,325199
68558,293340,325411
68559,293340,325199
68607,293390,325411
68631,293500,325411
68651,293490,325199
68665,293490,325411
68674,293500,325132
68685,293610,325411
68690,320412,325132
68703,293710,325411
68704,293721,325411
68708,293722,325411
68709,293729,325411
68714,293791,325411
68715,293792,325411
68722,293799,325411
68727,293910,325411
68731,293921,325411
68732,293929,325411
68734,293930,325411
68735,293941,325411
68736,293942,325411
68737,293950,325411
68738,293961,325411
68739,293962,325411
68741,293970,325411
68742,293990,325411
68746,294110,325411
68750,294120,325411
68752,294130,325411
68753,294140,325411
68754,294150,325411
68763,300110,325411
68775,300310,325411
68776,300320,325411
68778,300331,325411
68779,300339,325411
68782,300340,325411
68783,300390,325411
68799,320110,325191
68846,300620,325412
68848,300630,325412
68861,310270,325311
68866,310320,331111
68868,310410,212391
68881,320190,325191
68887,320300,325191
68890,320411,325132
68899,710122,339913
68900,320413,325132
68906,320414,325132
68911,320415,325132
68919,320416,325132
68923,320417,325132
68954,320419,325132
68967,330126,325998
68969,320420,325132
68973,320490,325132
68974,320500,325132
68987,320611,325131
68988,320619,325131
68989,320620,325131
68993,320630,325131
68994,320641,325131
68995,320642,325131
68996,320643,325131
68997,320649,325131
69002,381900,324110
69003,320650,325131
69004,320710,325131
69019,321290,325131
69021,321310,339942
69022,321390,339942
69024,321410,325510
69041,330111,325998
69044,330114,325998
69047,330121,325998
69048,330122,325998
69049,330123,325998
69071,330130,325998
69101,710210,339913
69128,340220,325611
69137,841280,333111
69145,340410,325612
69155,340700,339942
69172,350400,311222
69173,350400,325998
69218,370220,325992
69229,370251,325992
69240,370291,325992
69241,370292,325992
69242,370293,325992
69243,370294,325992
69244,370295,325992
69258,370520,990000
69281,380290,325131
69284,380300,325191
